Customer_ID,Age,Gender,Annual_Income,Spending_Score,Membership_Status,Last_Purchase_Amount,Total_Purchases,Preferred_Category,Days_Since_Last_Purchase,City,Subscription_Type,Customer_Satisfaction,Fraudulent_Activity,Referral_Score,Customer_Review
CUST_0700,24,Female,87028.0,10,Gold,1991.07,22,Home & Living,344,Chicago,Monthly,3.0,0,6,Excellent quality!
CUST_0701,45,Male,115998.0,86,Gold,906.05,3,Electronics,71,Los Angeles,Monthly,3.0,0,0,Excellent quality!
CUST_0702,31,Male,69812.0,17,Platinum,512.54,101,Fashion,234,Los Angeles,None,5.0,0,8,Excellent quality!
CUST_0703,48,Male,70500.0,68,Gold,891.23,105,Grocery,323,London,Monthly,4.0,0,6,Excellent quality!
CUST_0704,69,Female,99151.0,48,Bronze,1696.07,2,Electronics,155,New York,None,,0,0,Will not recommend.
CUST_0705,36,Male,78643.0,52,Bronze,419.95,54,Sports,114,Miami,None,2.0,0,2,Loved the experience!
CUST_0706,64,Male,64900.0,25,Silver,1904.67,6,Home & Living,312,Los Angeles,None,3.0,0,4,Excellent quality!
CUST_0707,33,Female,62946.0,21,Bronze,690.31,107,Fashion,227,Miami,None,4.0,0,3,Will not recommend.
CUST_0708,70,Female,27851.0,65,Silver,,123,Electronics,321,New York,Monthly,4.0,0,1,Could be better.
CUST_0709,22,Male,36288.0,63,Bronze,1678.83,2,Grocery,345,London,None,2.0,0,0,Will not recommend.
CUST_0710,52,Male,92692.0,89,Bronze,1619.06,111,Home & Living,244,Miami,Monthly,2.0,0,3,Excellent quality!
CUST_0711,29,Male,87580.0,51,Silver,642.63,2,Home & Living,305,Berlin,Yearly,4.0,0,6,Great service!
CUST_0712,42,Female,27368.0,36,Silver,27.47,93,Electronics,13,New York,None,,0,10,Excellent quality!
CUST_0713,69,Male,105436.0,81,Gold,770.44,101,Grocery,15,New York,Yearly,4.0,0,3,Could be better.
CUST_0714,38,Female,116136.0,88,Bronze,610.6,97,Fashion,41,Houston,Yearly,2.0,0,8,Great service!
CUST_0715,53,Female,66403.0,66,Silver,,111,Electronics,109,London,Yearly,2.0,0,7,Could be better.
CUST_0716,70,Female,111170.0,15,Bronze,1015.68,6,Fashion,277,London,Yearly,4.0,0,7,Will not recommend.
CUST_0717,40,Male,29168.0,96,Bronze,812.03,127,Home & Living,323,Berlin,None,5.0,0,4,Loved the experience!
CUST_0718,33,Female,106497.0,39,Silver,1272.77,104,Fashion,18,Miami,Monthly,4.0,0,0,Loved the experience!
CUST_0719,74,Female,69879.0,70,Bronze,1246.16,147,Grocery,65,Chicago,Yearly,1.0,0,8,Great service!
CUST_0720,56,Female,79871.0,1,Bronze,250.29,1,Sports,166,Berlin,None,2.0,0,1,
CUST_0721,62,Male,129632.0,23,Bronze,1954.16,33,Grocery,72,Houston,Yearly,3.0,0,5,Great service!
CUST_0722,70,Other,131623.0,39,Bronze,381.99,40,Fashion,309,London,Monthly,2.0,1,9,Excellent quality!
CUST_0723,59,Male,109388.0,57,Bronze,896.1,32,Electronics,111,New York,Yearly,1.0,0,4,Loved the experience!
CUST_0724,56,Male,118646.0,81,Bronze,981.35,17,Home & Living,273,London,Yearly,3.0,0,9,Could be better.
CUST_0725,31,Male,52174.0,34,Bronze,1627.99,126,Sports,84,Berlin,Monthly,3.0,0,7,Loved the experience!
CUST_0726,48,Female,119751.0,41,Bronze,207.47,8,Electronics,138,Chicago,None,4.0,0,10,Excellent quality!
CUST_0727,22,Male,112491.0,93,Silver,863.0,57,Electronics,38,Los Angeles,Yearly,5.0,0,2,Excellent quality!
CUST_0728,52,Male,26581.0,73,Bronze,1260.72,42,Grocery,104,Los Angeles,None,4.0,0,5,Excellent quality!
CUST_0729,40,Male,130155.0,13,Bronze,438.16,98,Fashion,323,London,None,3.0,0,5,Great service!
CUST_0730,46,Male,91853.0,70,Bronze,1258.66,137,Grocery,280,London,Yearly,3.0,0,9,Excellent quality!
CUST_0731,60,Female,,6,Silver,1848.09,120,Fashion,122,Houston,Monthly,5.0,0,2,Will not recommend.
CUST_0732,28,Female,69678.0,84,Gold,1995.06,87,Grocery,217,London,Yearly,,0,6,Great service!
CUST_0733,35,Male,128392.0,52,Gold,74.58,54,Electronics,60,Chicago,Monthly,5.0,0,10,Loved the experience!
CUST_0734,64,Male,131250.0,3,Gold,478.82,84,Home & Living,99,London,None,4.0,0,3,Loved the experience!
CUST_0735,29,Female,46649.0,81,Silver,627.51,25,Fashion,306,Miami,Monthly,,0,4,Loved the experience!
CUST_0736,26,Male,147795.0,63,Silver,804.26,67,Sports,353,Berlin,Monthly,4.0,0,8,Excellent quality!
CUST_0737,27,Male,108668.0,49,Silver,492.09,46,Sports,203,Chicago,Yearly,5.0,0,5,Loved the experience!
CUST_0738,61,Other,102325.0,76,Bronze,414.94,22,Electronics,257,Houston,Monthly,2.0,0,9,Loved the experience!
CUST_0739,34,Female,34567.0,47,Bronze,1909.56,139,Grocery,4,Miami,Monthly,5.0,0,3,Great service!
CUST_0740,55,Male,100404.0,55,Bronze,1837.86,8,Grocery,196,Miami,Yearly,1.0,0,7,Excellent quality!
CUST_0741,24,Female,109906.0,64,Platinum,103.52,39,Electronics,179,Berlin,Monthly,3.0,0,8,Could be better.
CUST_0742,63,Male,128069.0,65,Silver,684.24,49,Sports,341,Los Angeles,Monthly,2.0,1,9,Loved the experience!
CUST_0743,30,Female,,81,Gold,816.25,46,Sports,132,Chicago,Yearly,3.0,0,4,Excellent quality!
CUST_0744,57,Male,81944.0,67,Bronze,485.64,38,Grocery,323,Berlin,None,1.0,0,1,Could be better.
CUST_0745,59,Male,138428.0,90,Silver,1261.46,136,Fashion,252,Miami,Yearly,2.0,0,5,Loved the experience!
CUST_0746,26,Male,98002.0,15,Bronze,,54,Home & Living,264,Houston,Yearly,3.0,0,10,Could be better.
CUST_0747,67,Female,48803.0,100,Bronze,1702.5,92,Fashion,92,Berlin,Yearly,3.0,0,7,Could be better.
CUST_0748,44,Female,38230.0,32,Gold,1484.33,40,Sports,149,Los Angeles,Yearly,,0,4,Excellent quality!
CUST_0749,19,Male,37862.0,96,Silver,1089.72,34,Fashion,137,Miami,None,3.0,0,0,Will not recommend.
CUST_0750,22,Male,63355.0,68,Bronze,1310.64,96,Home & Living,207,Berlin,Monthly,3.0,0,7,Great service!
CUST_0751,46,Female,51259.0,18,Gold,555.24,79,Fashion,124,Chicago,Yearly,2.0,0,8,Great service!
CUST_0752,54,Male,119075.0,83,Bronze,1190.18,127,Fashion,233,Los Angeles,None,3.0,0,0,Could be better.
CUST_0753,55,Male,107445.0,43,Platinum,983.56,17,Fashion,60,Chicago,None,3.0,0,7,Excellent quality!
CUST_0754,36,Other,50795.0,35,Bronze,275.36,110,Fashion,306,Chicago,Monthly,4.0,0,9,Loved the experience!
CUST_0755,25,Male,134604.0,78,Bronze,492.66,52,Electronics,265,Chicago,Monthly,4.0,0,1,Great service!
CUST_0756,65,Female,,58,Bronze,590.47,118,Sports,133,Berlin,None,1.0,0,3,Excellent quality!
CUST_0757,62,Other,31093.0,33,Bronze,1849.38,9,Home & Living,317,Los Angeles,Monthly,4.0,0,1,Excellent quality!
CUST_0758,18,Male,66571.0,14,Bronze,468.47,33,Sports,112,Berlin,None,4.0,0,1,Excellent quality!
CUST_0759,39,Male,20193.0,34,Silver,585.6,113,Electronics,190,Berlin,None,1.0,0,9,Could be better.
CUST_0760,69,Male,120311.0,61,Gold,745.01,149,Electronics,186,Berlin,None,3.0,0,2,Excellent quality!
CUST_0761,34,Female,37569.0,4,Gold,1330.85,85,Electronics,318,Miami,Monthly,3.0,0,7,Great service!
CUST_0762,24,Female,137082.0,88,Bronze,245.29,10,Electronics,88,London,None,4.0,0,3,Great service!
CUST_0763,42,Female,,59,Silver,1908.35,6,Fashion,186,New York,Yearly,1.0,0,6,Great service!
CUST_0764,62,Male,82824.0,29,Bronze,1732.49,115,Sports,306,Miami,None,3.0,0,9,Excellent quality!
CUST_0765,21,Female,62752.0,83,Bronze,1158.66,121,Grocery,131,Los Angeles,Monthly,5.0,0,2,Great service!
CUST_0766,53,Female,52327.0,6,Silver,1351.34,141,Home & Living,359,New York,Monthly,2.0,0,9,Loved the experience!
CUST_0767,23,Female,62070.0,97,Silver,43.15,65,Electronics,122,New York,Yearly,2.0,0,10,Loved the experience!
CUST_0768,48,Female,105925.0,49,Bronze,684.5,20,Sports,47,New York,Monthly,2.0,0,2,Loved the experience!
CUST_0769,36,Female,60197.0,40,Bronze,1593.36,57,Electronics,287,London,Yearly,4.0,0,1,Excellent quality!
CUST_0770,61,Female,22261.0,83,Platinum,164.19,46,Electronics,178,Berlin,None,2.0,0,5,Great service!
CUST_0771,71,Female,138424.0,65,Bronze,571.8,136,Electronics,179,Houston,Yearly,2.0,0,5,Loved the experience!
CUST_0772,56,Male,113905.0,69,Silver,1174.74,10,Electronics,98,Los Angeles,None,5.0,0,0,Excellent quality!
CUST_0773,44,Male,46512.0,27,Silver,520.26,113,Electronics,329,London,Monthly,3.0,0,6,Great service!
CUST_0774,27,Female,26716.0,80,Bronze,1868.62,139,Home & Living,33,London,Monthly,5.0,0,3,Excellent quality!
CUST_0775,43,Male,106795.0,6,Bronze,270.81,12,Sports,69,Houston,Monthly,4.0,0,10,Excellent quality!
CUST_0776,36,Female,,13,Bronze,1596.81,138,Electronics,170,New York,Yearly,2.0,0,2,
CUST_0777,56,Other,127225.0,64,Gold,1020.82,11,Electronics,271,Berlin,None,3.0,1,7,Excellent quality!
CUST_0778,20,Female,24378.0,62,Silver,1503.16,118,Electronics,58,Houston,Monthly,2.0,0,1,Loved the experience!
CUST_0779,62,Male,60583.0,99,Silver,628.32,39,Electronics,180,Houston,Yearly,2.0,0,8,Could be better.
CUST_0780,30,Male,,19,Platinum,1033.83,53,Fashion,18,London,Yearly,4.0,0,7,Great service!
CUST_0781,67,Male,105371.0,76,Gold,1715.1,56,Fashion,225,Los Angeles,None,2.0,0,7,Will not recommend.
CUST_0782,45,Female,49033.0,80,Silver,939.09,104,Grocery,94,Chicago,Monthly,1.0,0,2,Great service!
CUST_0783,37,Female,44000.0,43,Silver,725.84,129,Electronics,296,Berlin,Monthly,3.0,0,3,Loved the experience!
CUST_0784,45,Female,131032.0,74,Silver,1076.95,56,Grocery,80,Houston,Monthly,3.0,0,1,Excellent quality!
CUST_0785,25,Male,95868.0,89,Silver,1437.55,118,Home & Living,174,Berlin,Yearly,1.0,0,1,Loved the experience!
CUST_0786,58,Female,62604.0,20,Silver,892.69,132,Grocery,221,Houston,Monthly,4.0,0,3,Could be better.
CUST_0787,56,Female,88336.0,95,Silver,1878.37,30,Sports,102,New York,None,2.0,0,5,Loved the experience!
CUST_0788,18,Male,,68,Bronze,596.94,12,Fashion,53,Berlin,Yearly,2.0,0,4,Loved the experience!
CUST_0789,20,Female,115655.0,44,Silver,956.17,35,Fashion,182,New York,Yearly,3.0,1,0,
CUST_0790,30,Male,93869.0,23,Bronze,1516.29,77,Electronics,350,London,Yearly,4.0,0,9,Will not recommend.
CUST_0791,45,Male,25410.0,2,Bronze,1381.35,102,Electronics,317,New York,Monthly,4.0,0,0,Could be better.
CUST_0792,74,Female,103375.0,22,Bronze,1728.65,87,Home & Living,354,Berlin,Yearly,4.0,0,5,Loved the experience!
CUST_0793,66,Male,76044.0,57,Silver,,52,Home & Living,348,Miami,None,2.0,0,2,Great service!
CUST_0794,42,Female,83315.0,72,Silver,859.45,80,Sports,320,Berlin,None,4.0,0,2,Loved the experience!
CUST_0795,73,Female,,7,Bronze,,135,Electronics,67,Houston,None,1.0,0,6,Excellent quality!
CUST_0796,50,Female,91344.0,78,Silver,70.53,22,Electronics,27,New York,None,5.0,0,0,Great service!
CUST_0797,55,Male,26796.0,56,Silver,1456.49,75,Home & Living,273,Los Angeles,Monthly,4.0,0,0,Great service!
CUST_0798,70,Female,106716.0,67,Bronze,1749.29,58,Home & Living,281,Miami,Monthly,,1,9,Great service!
CUST_0799,23,Female,74245.0,16,Silver,449.22,93,Home & Living,359,London,Monthly,2.0,0,2,Excellent quality!
CUST_0800,61,Female,63056.0,83,Gold,325.31,103,Fashion,310,Chicago,Yearly,4.0,0,7,Excellent quality!
CUST_0801,62,Male,37709.0,51,Gold,133.79,140,Grocery,118,Houston,Monthly,3.0,0,0,Could be better.
CUST_0802,49,Male,139664.0,82,Silver,1647.18,7,Grocery,133,Houston,Yearly,2.0,1,9,Loved the experience!
CUST_0803,62,Female,78557.0,80,Silver,629.65,128,Electronics,128,Los Angeles,Yearly,,0,3,Excellent quality!
CUST_0804,64,Male,37543.0,72,Bronze,809.38,55,Fashion,7,Chicago,None,1.0,0,8,Excellent quality!
CUST_0805,38,Female,57418.0,97,Bronze,1010.47,106,Home & Living,50,Chicago,None,5.0,0,3,Excellent quality!
CUST_0806,33,Female,114611.0,12,Bronze,1680.51,62,Electronics,340,London,None,,0,9,Excellent quality!
CUST_0807,71,Female,123291.0,53,Platinum,1305.16,90,Fashion,280,London,Monthly,3.0,0,7,Could be better.
CUST_0808,38,Female,133504.0,75,Bronze,1233.98,98,Sports,174,Miami,Monthly,3.0,0,6,Loved the experience!
CUST_0809,28,Female,,5,Bronze,359.59,77,Fashion,182,Houston,Yearly,1.0,0,2,Excellent quality!
CUST_0810,54,Female,116038.0,27,Gold,1031.25,119,Electronics,191,New York,Monthly,4.0,0,6,
CUST_0811,53,Female,36724.0,12,Platinum,1433.61,36,Grocery,248,London,Monthly,1.0,0,6,Great service!
CUST_0812,52,Female,23828.0,17,Gold,1946.79,89,Home & Living,234,Los Angeles,Yearly,1.0,0,9,Great service!
CUST_0813,36,Male,136656.0,6,Bronze,410.8,145,Sports,82,Los Angeles,Monthly,3.0,0,2,
CUST_0814,37,Male,37087.0,97,Bronze,28.99,130,Fashion,92,Los Angeles,Yearly,5.0,0,1,Will not recommend.
CUST_0815,74,Female,32605.0,5,Bronze,159.85,141,Electronics,311,Berlin,Yearly,3.0,0,8,Excellent quality!
CUST_0816,35,Male,51337.0,57,Bronze,757.95,93,Electronics,267,London,Yearly,3.0,0,0,Loved the experience!
CUST_0817,64,Male,25482.0,28,Bronze,1642.88,114,Home & Living,119,London,Yearly,3.0,0,6,Great service!
CUST_0818,58,Male,85333.0,78,Silver,,28,Electronics,70,Los Angeles,Yearly,1.0,0,3,Great service!
CUST_0819,66,Female,112541.0,69,Platinum,918.89,143,Electronics,16,London,Monthly,4.0,0,1,Great service!
CUST_0820,31,Female,108296.0,59,Bronze,665.17,33,Home & Living,252,Berlin,Monthly,1.0,0,1,Will not recommend.
CUST_0821,32,Female,70952.0,33,Silver,114.44,20,Sports,121,New York,Yearly,2.0,0,7,Loved the experience!
CUST_0822,48,Female,25463.0,62,Silver,905.97,140,Grocery,9,New York,None,3.0,0,6,Excellent quality!
CUST_0823,18,Female,132164.0,50,Bronze,516.95,101,Grocery,286,Miami,None,3.0,0,6,
CUST_0824,70,Male,90448.0,19,Silver,710.25,23,Fashion,315,Houston,Yearly,2.0,0,4,Loved the experience!
CUST_0825,71,Female,,86,Bronze,1414.17,112,Sports,325,New York,Monthly,3.0,0,9,Could be better.
CUST_0826,71,Male,53623.0,69,Bronze,1047.89,14,Fashion,272,Miami,Yearly,3.0,0,7,Could be better.
CUST_0827,20,Female,79156.0,66,Gold,258.05,91,Grocery,305,Chicago,Yearly,3.0,0,1,Could be better.
CUST_0828,33,Female,55634.0,94,Bronze,1923.21,77,Home & Living,292,Houston,Yearly,2.0,0,1,Could be better.
CUST_0829,40,Male,64602.0,47,Platinum,1275.46,85,Electronics,209,New York,Yearly,1.0,0,4,Great service!
CUST_0830,74,Male,134598.0,39,Bronze,1534.08,109,Grocery,217,Berlin,Yearly,3.0,0,0,Great service!
CUST_0831,28,Male,69334.0,68,Silver,167.63,31,Sports,240,Chicago,Yearly,4.0,0,5,Great service!
CUST_0832,29,Male,88648.0,33,Silver,103.65,122,Grocery,199,Miami,None,2.0,0,3,Great service!
CUST_0833,27,Male,42054.0,13,Bronze,48.7,107,Sports,215,New York,Monthly,5.0,0,5,Excellent quality!
CUST_0834,49,Female,90028.0,84,Bronze,385.7,54,Sports,204,New York,None,2.0,0,6,Will not recommend.
CUST_0835,33,Female,42207.0,54,Silver,834.67,133,Sports,215,London,Monthly,1.0,0,2,Excellent quality!
CUST_0836,25,Female,100650.0,7,Gold,,141,Fashion,79,Chicago,Monthly,2.0,0,10,
CUST_0837,55,Female,119821.0,79,Gold,919.55,43,Home & Living,266,New York,None,5.0,0,7,
CUST_0838,29,Female,101554.0,87,Silver,587.61,89,Grocery,34,Los Angeles,None,4.0,0,6,
CUST_0839,41,Female,41386.0,14,Gold,1128.25,115,Home & Living,288,Berlin,Monthly,5.0,0,0,Will not recommend.
CUST_0840,45,Male,103276.0,87,Silver,232.75,99,Electronics,17,London,Yearly,2.0,0,5,Could be better.
CUST_0841,70,Female,79518.0,19,Gold,1222.92,47,Grocery,164,London,Monthly,5.0,0,6,Great service!
CUST_0842,25,Male,72781.0,54,Silver,1141.18,71,Home & Living,12,New York,Yearly,2.0,0,10,Excellent quality!
CUST_0843,45,Other,72780.0,93,Silver,1586.07,67,Home & Living,201,Berlin,None,4.0,0,3,Excellent quality!
CUST_0844,53,Female,81440.0,20,Gold,,62,Electronics,228,London,None,4.0,0,1,Excellent quality!
CUST_0845,43,Female,64199.0,29,Bronze,509.24,109,Sports,345,Houston,Yearly,1.0,0,9,Loved the experience!
CUST_0846,25,Male,81035.0,24,Gold,1024.22,37,Grocery,0,Chicago,Yearly,4.0,0,8,Excellent quality!
CUST_0847,67,Female,28210.0,82,Silver,1818.64,119,Grocery,318,Houston,Yearly,3.0,0,6,Great service!
CUST_0848,45,Female,,63,Bronze,1572.53,86,Electronics,216,Miami,Yearly,5.0,1,0,Great service!
CUST_0849,45,Male,131175.0,74,Bronze,979.94,126,Sports,33,Houston,None,5.0,0,7,Excellent quality!
CUST_0850,54,Male,98279.0,57,Bronze,,136,Grocery,358,Berlin,None,2.0,0,2,Loved the experience!
CUST_0851,58,Female,,8,Silver,123.9,52,Grocery,265,Los Angeles,Yearly,4.0,0,3,
CUST_0852,53,Male,75284.0,90,Gold,1862.69,91,Grocery,127,London,Yearly,1.0,0,4,Great service!
CUST_0853,44,Female,127628.0,62,Bronze,110.51,33,Sports,211,Berlin,Monthly,1.0,0,0,Excellent quality!
CUST_0854,71,Male,129835.0,29,Gold,1099.14,81,Electronics,262,London,Monthly,,0,5,Loved the experience!
CUST_0855,34,Male,92124.0,74,Gold,1781.98,42,Grocery,311,Los Angeles,None,3.0,0,9,Excellent quality!
CUST_0856,26,Female,88847.0,17,Bronze,532.81,112,Home & Living,79,London,Yearly,4.0,0,5,Excellent quality!
CUST_0857,50,Male,42432.0,66,Gold,,126,Sports,164,Houston,Yearly,1.0,0,1,
CUST_0858,70,Female,146252.0,6,Platinum,655.41,136,Fashion,251,Miami,Yearly,3.0,0,10,Will not recommend.
CUST_0859,37,Male,84089.0,58,Gold,1904.77,106,Electronics,11,New York,None,5.0,0,9,
CUST_0860,30,Male,,69,Gold,1649.05,125,Home & Living,303,Los Angeles,Monthly,2.0,0,5,Great service!
CUST_0861,45,Female,119291.0,28,Platinum,1420.91,113,Grocery,211,Houston,None,4.0,0,7,Great service!
CUST_0862,65,Female,23321.0,62,Silver,1179.38,64,Fashion,281,Berlin,None,4.0,0,5,Loved the experience!
CUST_0863,46,Female,101348.0,41,Bronze,1642.98,123,Electronics,111,Houston,None,5.0,0,3,Excellent quality!
CUST_0864,30,Female,57383.0,69,Gold,790.61,114,Sports,210,Houston,Yearly,4.0,0,3,Loved the experience!
CUST_0865,63,Female,133816.0,82,Silver,900.63,20,Fashion,238,New York,Monthly,4.0,0,8,Excellent quality!
CUST_0866,52,Male,98682.0,90,Silver,1462.7,16,Fashion,267,Chicago,Yearly,4.0,0,5,Excellent quality!
CUST_0867,23,Male,143053.0,84,Bronze,721.93,145,Home & Living,297,London,Yearly,4.0,0,7,Will not recommend.
CUST_0868,35,Female,99190.0,41,Gold,137.16,19,Electronics,316,London,Monthly,3.0,0,7,
CUST_0869,68,Female,72893.0,49,Bronze,157.93,120,Home & Living,57,Berlin,Yearly,3.0,0,6,Great service!
CUST_0870,22,Female,55820.0,91,Platinum,239.57,136,Home & Living,33,Miami,Yearly,2.0,0,2,Excellent quality!
CUST_0871,64,Male,141262.0,49,Bronze,1740.67,38,Grocery,262,Berlin,None,4.0,0,9,Loved the experience!
CUST_0872,42,Male,86262.0,76,Bronze,949.73,93,Sports,364,Chicago,Monthly,5.0,0,0,Could be better.
CUST_0873,19,Female,23760.0,71,Silver,1428.64,105,Fashion,34,London,Yearly,1.0,0,4,Loved the experience!
CUST_0874,27,Female,42190.0,3,Bronze,791.89,100,Electronics,270,Miami,None,2.0,0,9,Great service!
CUST_0875,73,Female,87411.0,10,Silver,524.83,90,Sports,226,Berlin,None,1.0,0,9,Loved the experience!
CUST_0876,47,Female,43377.0,98,Platinum,700.91,44,Sports,24,Miami,None,1.0,0,1,Great service!
CUST_0877,67,Female,66737.0,89,Gold,1590.42,76,Electronics,233,Houston,None,4.0,0,9,Will not recommend.
CUST_0878,62,Male,89569.0,35,Bronze,1254.18,145,Sports,58,Los Angeles,None,5.0,0,1,Great service!
CUST_0879,22,Male,58211.0,80,Bronze,1875.9,79,Grocery,250,Houston,Yearly,,0,6,Loved the experience!
CUST_0880,72,Male,102909.0,2,Gold,1362.61,73,Sports,334,New York,Yearly,1.0,0,10,Excellent quality!
CUST_0881,73,Male,23744.0,24,Platinum,1144.66,140,Grocery,85,London,Monthly,2.0,0,2,Could be better.
CUST_0882,50,Female,145566.0,74,Silver,1224.29,96,Fashion,250,Miami,Monthly,5.0,0,7,Excellent quality!
CUST_0883,71,Male,44995.0,38,Silver,1885.32,89,Fashion,179,Berlin,Monthly,5.0,0,8,Could be better.
CUST_0884,18,Female,36977.0,22,Bronze,1578.52,103,Home & Living,206,Los Angeles,Monthly,1.0,0,7,Excellent quality!
CUST_0885,35,Male,149508.0,26,Gold,57.84,146,Grocery,343,Berlin,Monthly,5.0,0,5,Excellent quality!
CUST_0886,49,Male,117938.0,43,Silver,1072.94,6,Fashion,148,London,Monthly,2.0,0,4,Loved the experience!
CUST_0887,64,Male,54542.0,55,Bronze,1379.79,122,Sports,70,Miami,Monthly,2.0,1,2,Excellent quality!
CUST_0888,66,Male,30651.0,39,Bronze,1499.91,116,Electronics,120,Miami,None,2.0,1,2,Great service!
CUST_0889,28,Female,119239.0,91,Gold,434.15,62,Electronics,252,Houston,Monthly,4.0,0,6,Excellent quality!
CUST_0890,38,Male,98931.0,29,Bronze,1735.68,144,Grocery,92,Los Angeles,None,1.0,0,4,Excellent quality!
CUST_0891,43,Female,115344.0,20,Bronze,1912.13,136,Home & Living,255,Los Angeles,Monthly,5.0,0,5,Will not recommend.
CUST_0892,42,Male,122112.0,91,Silver,481.06,89,Sports,253,London,None,2.0,0,5,Excellent quality!
CUST_0893,39,Male,36715.0,41,Bronze,1766.4,96,Grocery,351,Miami,None,1.0,0,8,Great service!
CUST_0894,44,Male,64409.0,54,Bronze,202.99,126,Electronics,287,Los Angeles,Yearly,1.0,0,0,Will not recommend.
CUST_0895,66,Female,44306.0,20,Gold,,90,Grocery,308,Los Angeles,Yearly,4.0,0,7,Great service!
CUST_0896,30,Female,,19,Gold,267.16,86,Sports,58,Berlin,Monthly,5.0,0,9,Excellent quality!
CUST_0897,50,Male,34376.0,84,Gold,124.9,138,Fashion,68,London,None,5.0,0,4,Excellent quality!
CUST_0898,51,Male,81350.0,99,Gold,1691.57,121,Sports,85,Houston,None,2.0,0,5,Excellent quality!
CUST_0899,58,Female,,66,Silver,127.51,76,Fashion,273,Berlin,None,2.0,0,5,Great service!
CUST_0900,52,Male,123358.0,30,Gold,550.61,92,Fashion,226,Berlin,Yearly,1.0,0,0,Could be better.
CUST_0901,18,Male,56636.0,53,Bronze,216.48,70,Fashion,80,Chicago,Yearly,5.0,0,2,Excellent quality!
CUST_0902,38,Female,106120.0,34,Silver,597.89,148,Grocery,113,New York,None,5.0,0,5,Great service!
CUST_0903,65,Female,134889.0,22,Platinum,190.21,133,Electronics,183,Chicago,Monthly,2.0,0,10,Could be better.
CUST_0904,72,Male,71649.0,67,Bronze,1339.33,23,Grocery,279,Los Angeles,Yearly,3.0,0,10,Great service!
CUST_0905,23,Female,54610.0,6,Bronze,275.32,137,Electronics,321,Miami,Monthly,,0,8,Great service!
CUST_0906,45,Female,30058.0,79,Silver,,58,Sports,317,New York,None,5.0,1,5,Loved the experience!
CUST_0907,34,Male,144876.0,27,Bronze,1636.21,46,Home & Living,53,New York,Monthly,4.0,0,5,Excellent quality!
CUST_0908,22,Female,148265.0,10,Bronze,37.19,22,Sports,196,Miami,Monthly,4.0,0,0,Great service!
CUST_0909,48,Female,94637.0,73,Gold,,8,Grocery,292,New York,Yearly,3.0,0,8,Great service!
CUST_0910,22,Male,98033.0,97,Platinum,67.6,123,Grocery,292,Miami,None,2.0,0,3,Will not recommend.
CUST_0911,55,Male,90194.0,96,Silver,486.9,20,Electronics,290,New York,Yearly,2.0,0,1,Will not recommend.
CUST_0912,20,Male,96917.0,48,Bronze,74.45,78,Grocery,179,Berlin,Monthly,2.0,0,0,Will not recommend.
CUST_0913,70,Female,84200.0,70,Bronze,678.33,39,Fashion,221,London,Monthly,4.0,0,2,Loved the experience!
CUST_0914,40,Male,125848.0,59,Gold,1032.59,37,Grocery,273,London,None,2.0,1,2,Excellent quality!
CUST_0915,54,Female,126022.0,100,Silver,1595.32,75,Electronics,243,Chicago,None,,0,4,Loved the experience!
CUST_0916,70,Female,66619.0,59,Bronze,682.58,118,Electronics,153,Berlin,None,3.0,0,0,Excellent quality!
CUST_0917,54,Male,37154.0,2,Silver,1413.93,104,Fashion,303,New York,Yearly,1.0,0,6,Excellent quality!
CUST_0918,27,Female,,29,Bronze,383.13,31,Electronics,272,Houston,None,5.0,0,0,Great service!
CUST_0919,27,Male,145381.0,68,Silver,1503.69,123,Home & Living,134,Miami,Yearly,3.0,0,3,Great service!
CUST_0920,36,Female,80058.0,65,Gold,479.63,54,Sports,312,Berlin,Yearly,4.0,0,5,Excellent quality!
CUST_0921,34,Female,82068.0,83,Silver,295.65,34,Grocery,7,New York,Yearly,3.0,0,0,Great service!
CUST_0922,38,Male,97313.0,26,Silver,378.96,122,Home & Living,127,London,Yearly,5.0,0,6,Great service!
CUST_0923,31,Male,119932.0,89,Bronze,372.31,113,Grocery,55,London,None,1.0,0,9,Great service!
CUST_0924,26,Male,50373.0,10,Gold,1030.6,62,Home & Living,125,Miami,Yearly,5.0,1,6,Could be better.
CUST_0925,63,Male,53154.0,53,Silver,1691.15,23,Grocery,158,Houston,Yearly,4.0,0,2,Could be better.
CUST_0926,18,Male,26031.0,79,Bronze,168.41,46,Fashion,58,New York,Monthly,5.0,0,3,
CUST_0927,68,Male,113533.0,59,Silver,1416.84,56,Electronics,57,New York,Monthly,3.0,0,5,Excellent quality!
CUST_0928,62,Other,91975.0,22,Bronze,,135,Electronics,139,Houston,Yearly,2.0,0,10,Loved the experience!
CUST_0929,30,Male,42785.0,51,Gold,1746.31,118,Fashion,175,Houston,Monthly,3.0,0,6,Loved the experience!
CUST_0930,21,Male,98928.0,48,Silver,495.85,131,Home & Living,107,Houston,Monthly,4.0,0,3,Will not recommend.
CUST_0931,18,Female,138696.0,21,Platinum,905.72,113,Sports,210,London,Yearly,1.0,0,9,Great service!
CUST_0932,66,Male,48669.0,22,Bronze,1852.4,44,Home & Living,73,Miami,Yearly,5.0,0,10,Great service!
CUST_0933,57,Other,114475.0,100,Gold,1323.39,128,Electronics,166,Berlin,None,1.0,0,8,Great service!
